storage,source_variant,capacity,num_orders,inst_num,bks_value,bks_is_opt,bks_source_policy,optimal_block_bks,any_policy_improves_optimal,source,doi
CBD,LargestGap,30,70,31,10705,True,optimal,10705,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,70,32,12537,True,optimal,12537,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,70,33,10617,True,optimal,10617,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,70,34,11314,True,optimal,11314,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,70,35,12399,True,optimal,12399,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,70,36,10508,True,optimal,10508,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,70,37,11566,True,optimal,11566,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,70,38,11334,True,optimal,11334,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,70,39,11918,True,optimal,11918,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,0,12998,True,optimal,12998,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,1,11307,True,optimal,11307,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,2,12193,True,optimal,12193,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,3,13854,True,optimal,13854,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,4,12435,True,optimal,12435,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,5,12451,True,optimal,12451,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,6,12029,True,optimal,12029,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,7,12080,True,optimal,12080,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,8,12790,True,optimal,12790,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,9,13845,True,optimal,13845,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,10,14391,True,optimal,14391,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,11,13761,True,optimal,13761,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,12,12805,True,optimal,12805,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,13,11478,True,optimal,11478,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,14,13619,True,optimal,13619,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,15,14175,True,optimal,14175,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,16,12792,True,optimal,12792,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,17,13545,True,optimal,13545,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,18,13805,True,optimal,13805,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,19,13961,True,optimal,13961,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,20,13963,True,optimal,13963,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,21,13904,True,optimal,13904,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,22,13038,True,optimal,13038,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,23,13417,True,optimal,13417,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,24,13560,True,optimal,13560,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,25,12886,True,optimal,12886,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,26,13311,True,optimal,13311,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,27,13340,True,optimal,13340,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,28,12234,True,optimal,12234,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,29,13191,True,optimal,13191,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,30,13648,True,optimal,13648,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,31,12256,True,optimal,12256,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,32,13416,True,optimal,13416,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,33,12864,True,optimal,12864,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,34,12948,True,optimal,12948,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,35,12366,True,optimal,12366,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,36,13281,True,optimal,13281,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,37,11396,True,optimal,11396,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,38,13065,True,optimal,13065,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,80,39,12777,True,optimal,12777,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,0,13195,True,optimal,13195,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,1,15260,True,optimal,15260,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,2,15370,True,optimal,15370,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,3,14263,True,optimal,14263,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,4,14446,True,optimal,14446,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,5,13514,True,optimal,13514,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,6,12141,True,optimal,12141,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,7,13289,True,optimal,13289,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,8,14330,True,optimal,14330,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,9,14784,True,optimal,14784,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,10,15228,True,optimal,15228,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,11,14904,True,optimal,14904,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,12,13582,True,optimal,13582,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,13,13500,True,optimal,13500,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,14,13969,True,optimal,13969,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,15,15488,True,optimal,15488,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,16,16440,True,optimal,16440,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,17,14723,True,optimal,14723,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,18,15615,True,optimal,15615,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,19,15049,True,optimal,15049,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,20,15875,True,optimal,15875,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,21,14244,True,optimal,14244,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,22,13698,True,optimal,13698,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,23,14464,True,optimal,14464,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,24,13946,True,optimal,13946,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,25,13614,True,optimal,13614,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,26,13600,True,optimal,13600,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,27,13148,True,optimal,13148,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,28,14197,True,optimal,14197,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,29,15009,True,optimal,15009,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,30,17311,True,optimal,17311,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,31,14656,True,optimal,14656,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,32,13184,True,optimal,13184,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,33,14723,True,optimal,14723,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,34,15050,True,optimal,15050,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,35,15162,True,optimal,15162,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,36,14755,True,optimal,14755,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,37,14894,True,optimal,14894,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,38,14980,True,optimal,14980,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,90,39,14291,True,optimal,14291,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,0,16821,True,optimal,16821,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,1,13940,True,optimal,13940,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,2,16569,True,optimal,16569,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,3,15622,True,optimal,15622,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,4,14425,True,optimal,14425,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,5,18248,True,optimal,18248,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,6,15803,True,optimal,15803,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,7,15626,True,optimal,15626,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,8,15115,True,optimal,15115,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,9,16417,True,optimal,16417,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,10,16536,True,optimal,16536,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,11,17647,True,optimal,17647,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,12,18483,True,optimal,18483,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,13,16205,True,optimal,16205,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,14,17621,True,optimal,17621,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,15,17298,True,optimal,17298,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,16,16593,True,optimal,16593,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,17,15474,True,optimal,15474,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,18,16633,True,optimal,16633,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,19,14328,True,optimal,14328,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,20,15986,True,optimal,15986,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,21,16525,True,optimal,16525,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,22,15094,True,optimal,15094,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,23,15261,True,optimal,15261,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,24,17926,True,optimal,17926,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,25,19345,True,optimal,19345,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,26,16616,True,optimal,16616,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,27,16460,True,optimal,16460,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,28,16289,True,optimal,16289,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,29,15294,True,optimal,15294,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,30,15625,True,optimal,15625,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,31,15888,True,optimal,15888,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,32,15267,True,optimal,15267,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,33,16028,True,optimal,16028,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,34,15451,True,optimal,15451,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,35,16743,True,optimal,16743,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,36,16137,True,optimal,16137,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,37,15725,True,optimal,15725,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,38,14823,True,optimal,14823,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,30,100,39,16633,True,optimal,16633,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,0,2362,True,optimal,2362,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,1,2485,True,optimal,2485,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,2,2195,True,optimal,2195,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,3,2196,True,optimal,2196,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,4,2201,True,optimal,2201,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,5,2152,True,optimal,2152,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,6,2544,True,optimal,2544,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,7,2121,True,optimal,2121,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,8,2629,True,optimal,2629,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,9,2604,True,optimal,2604,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,10,2464,True,optimal,2464,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,11,2744,True,optimal,2744,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,12,2431,True,optimal,2431,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,13,2494,True,optimal,2494,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,14,2406,True,optimal,2406,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,15,2132,True,optimal,2132,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,16,2347,True,optimal,2347,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,17,2648,True,optimal,2648,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,18,2732,True,optimal,2732,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,19,2071,True,optimal,2071,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,20,2713,True,optimal,2713,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,21,2812,True,optimal,2812,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,22,2242,True,optimal,2242,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,23,3072,True,optimal,3072,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,24,2232,True,optimal,2232,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,25,2733,True,optimal,2733,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,26,2342,True,optimal,2342,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,27,2158,True,optimal,2158,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,28,2992,True,optimal,2992,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,29,2757,True,optimal,2757,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,30,2485,True,optimal,2485,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,31,2568,True,optimal,2568,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,32,2535,True,optimal,2535,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,33,2431,True,optimal,2431,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,34,2449,True,optimal,2449,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,35,2197,True,optimal,2197,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,36,2393,True,optimal,2393,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,37,2417,True,optimal,2417,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,38,2444,True,optimal,2444,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,20,39,2358,True,optimal,2358,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,0,3743,True,optimal,3743,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,1,3611,True,optimal,3611,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,2,3429,True,optimal,3429,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,3,3673,True,optimal,3673,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,4,3772,True,optimal,3772,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,5,3787,True,optimal,3787,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,6,3499,True,optimal,3499,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,7,3310,True,optimal,3310,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,8,3632,True,optimal,3632,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,9,3953,True,optimal,3953,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,10,3692,True,optimal,3692,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,11,3325,True,optimal,3325,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,12,3549,True,optimal,3549,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,13,2829,True,optimal,2829,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,14,2915,True,optimal,2915,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,15,3552,True,optimal,3552,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,16,3854,True,optimal,3854,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,17,3833,True,optimal,3833,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,18,3308,True,optimal,3308,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,19,3481,True,optimal,3481,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,20,3221,True,optimal,3221,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,21,3654,True,optimal,3654,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,22,3098,True,optimal,3098,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,23,3286,True,optimal,3286,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,24,3125,True,optimal,3125,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,25,3706,True,optimal,3706,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,26,3455,True,optimal,3455,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,27,3018,True,optimal,3018,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,28,3513,True,optimal,3513,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,29,3271,True,optimal,3271,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,30,3469,True,optimal,3469,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,31,3488,True,optimal,3488,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,32,3961,True,optimal,3961,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,33,3654,True,optimal,3654,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,34,3197,True,optimal,3197,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,35,3630,True,optimal,3630,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,36,3419,True,optimal,3419,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,37,3576,True,optimal,3576,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,38,3641,True,optimal,3641,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,30,39,3620,True,optimal,3620,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,40,0,5322,True,optimal,5322,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,LargestGap,45,40,1,5182,True,optimal,5182,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
