instance_set,instance_name,reference_value,reference_runtime,reference_is_opt,reference_type,reference_source,reference_policy
BahceciOencan,Pr_20_2_10_Store4_13,142.8,1.416,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store4_14,135.2,0.471,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store4_15,146.4,0.299,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store4_16,138.8,0.292,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store4_17,143.6,0.362,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store4_18,128.4,0.175,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store4_19,146.4,0.265,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store4_20,141.6,0.29,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store4_21,141.6,0.284,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store4_22,140.8,0.435,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store4_23,154.4,0.842,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store4_24,138.8,0.288,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store4_25,153.6,0.227,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store4_26,136.0,0.31,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store4_27,143.6,0.517,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store4_28,153.6,1.395,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store4_29,146.4,0.757,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store4_30,140.8,0.191,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_01,141.6,0.424,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_02,110.8,0.436,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_03,104.4,0.849,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_04,110.0,0.455,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_05,115.6,0.171,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_06,110.0,0.18,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_07,129.6,0.318,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_08,100.8,0.095,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_09,112.0,0.396,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_10,146.0,0.316,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_11,113.2,0.334,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_12,113.2,0.139,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_13,120.8,0.23,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_14,98.4,0.116,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_15,129.6,0.266,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_16,104.4,0.143,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_17,131.6,0.205,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_18,121.6,1.179,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_19,122.0,0.19,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_20,134.4,0.767,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_21,146.4,1.295,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_22,95.2,0.52,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_23,145.6,0.2,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_24,144.4,0.286,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_25,93.2,0.226,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_26,143.2,0.611,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_27,105.2,0.745,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_28,106.8,0.281,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_29,88.4,0.158,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_2_10_Store5_30,126.4,0.529,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_01,268.0,0.208,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_02,277.2,0.135,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_03,278.4,0.163,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_04,253.2,0.156,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_05,276.0,0.127,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_06,251.6,0.175,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_07,226.0,0.267,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_08,257.2,0.171,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_09,271.6,0.246,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_10,266.4,0.186,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_11,275.2,0.154,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_12,268.4,0.129,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_13,264.8,0.182,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_14,248.0,0.187,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_15,243.2,0.17,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_16,272.0,0.24,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_17,267.6,0.195,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_18,274.8,0.122,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_19,258.0,0.646,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_20,273.6,0.123,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_21,271.2,0.174,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_22,242.8,0.875,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_23,225.6,0.143,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_24,266.0,0.104,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_25,285.2,0.142,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_26,250.4,0.198,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_27,227.2,0.156,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_28,276.4,0.326,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_29,238.0,0.25,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store1_30,272.0,0.228,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_01,187.2,0.143,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_02,198.8,0.138,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_03,179.2,0.055,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_04,218.0,0.241,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_05,261.2,0.209,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_06,216.0,0.256,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_07,230.0,0.237,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_08,223.2,0.222,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_09,226.8,0.215,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_10,228.8,0.154,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_11,227.6,0.229,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_12,241.2,0.198,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_13,270.8,0.341,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_14,224.4,0.302,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_15,211.6,0.154,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_16,215.6,0.115,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_17,164.0,0.11,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_18,199.6,0.113,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_19,218.4,0.269,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_20,204.0,0.135,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_21,216.8,0.155,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_22,199.6,0.081,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_23,174.0,0.134,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_24,207.2,0.085,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_25,198.0,0.093,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_26,232.0,0.332,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_27,211.2,0.114,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_28,213.6,0.131,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_29,192.0,0.158,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store2_30,196.8,0.066,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_01,168.0,0.157,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_02,163.2,0.076,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_03,122.4,0.102,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_04,149.6,0.198,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_05,147.2,0.217,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_06,167.2,0.172,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_07,162.4,0.198,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_08,135.6,0.181,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_09,174.0,0.156,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_10,112.8,0.088,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_11,139.2,0.103,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_12,122.8,0.089,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_13,130.4,0.083,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_14,129.2,0.136,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_15,146.0,0.172,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_16,131.2,0.191,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_17,120.0,0.076,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_18,183.6,0.107,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_19,160.4,0.262,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_20,179.2,0.149,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_21,124.4,0.097,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_22,101.2,0.074,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_23,138.4,0.083,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_24,165.2,0.186,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_25,149.6,0.152,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_26,125.6,0.098,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_27,150.8,0.153,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_28,206.8,0.292,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_29,172.8,0.074,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store3_30,174.8,0.21,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_01,246.0,0.168,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_02,250.0,0.167,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_03,253.6,0.165,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_04,239.2,0.142,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_05,245.2,0.205,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_06,234.4,0.272,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_07,224.8,0.286,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_08,236.8,0.259,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_09,259.2,0.274,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_10,229.6,0.241,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_11,241.6,0.429,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_12,246.0,0.213,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_13,216.8,0.143,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_14,256.4,0.239,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_15,245.2,0.222,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_16,201.6,0.115,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_17,264.4,0.164,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_18,241.2,0.216,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_19,242.0,0.125,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_20,241.2,0.196,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_21,251.2,0.203,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_22,258.4,0.205,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_23,246.0,0.147,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_24,236.0,0.16,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_25,207.6,0.175,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_26,207.6,0.108,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_27,250.8,0.274,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_28,248.4,0.447,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_29,254.8,0.189,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store4_30,231.6,0.239,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_01,194.4,0.386,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_02,158.8,0.284,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_03,149.2,0.108,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_04,152.8,0.165,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_05,169.2,0.187,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_06,162.0,0.147,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_07,193.6,0.16,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_08,146.8,0.172,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_09,162.0,0.515,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_10,228.4,0.2,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_11,179.6,0.325,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_12,164.0,0.21,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_13,187.2,0.1,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_14,158.0,0.068,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_15,186.0,0.142,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_16,153.6,0.111,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_17,198.4,0.35,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_18,170.8,0.085,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_19,176.0,0.123,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_20,182.4,0.23,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_21,215.6,0.426,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_22,138.0,0.111,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_23,193.2,0.232,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_24,209.2,0.178,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_25,125.6,0.1,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_26,194.8,0.176,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_27,154.0,0.128,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_28,164.0,0.119,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_29,130.4,0.088,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_20_4_05_Store5_30,191.6,0.145,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_01,141.2,0.236,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_02,139.2,0.398,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_03,141.2,0.165,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_04,124.0,0.174,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_05,129.2,0.174,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_06,129.2,0.183,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_07,133.2,0.174,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_08,125.2,0.184,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_09,141.2,0.244,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_10,141.2,0.172,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_11,133.2,0.176,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_12,143.2,0.167,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_13,126.0,0.398,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_14,127.2,0.126,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_15,128.4,0.181,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_16,131.2,0.138,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_17,133.2,0.186,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_18,121.2,0.173,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_19,127.2,0.163,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_20,141.2,0.18,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_21,120.0,0.152,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_22,119.2,0.159,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_23,115.2,0.157,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_24,141.2,0.156,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_25,139.2,0.573,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_26,139.2,0.176,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_27,138.0,0.188,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_28,129.2,0.213,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_29,125.2,0.173,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store1_30,131.2,0.186,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store2_01,99.2,0.121,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store2_02,103.2,0.126,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store2_03,83.2,0.115,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store2_04,83.2,0.075,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store2_05,93.2,0.119,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store2_06,99.2,0.116,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store2_07,115.2,0.147,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store2_08,110.4,0.15,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store2_09,105.2,0.139,True,optimum,Heßler & Irnich (2022),optimal
BahceciOencan,Pr_28_1_28_Store2_10,100.4,0.149,True,optimum,Heßler & Irnich (2022),optimal
